time,fx,fy,fz,fx_filtered,fy_filtered,fz_filtered
13.277137994766235,0.08838233,0.078707494,0.06201671,0.08903071,0.0748486,0.058105078
13.291005611419678,0.073415264,0.07902718,0.05392255,0.08898601,0.07477643,0.058252607
13.305140733718872,0.073415264,0.07902718,0.05392255,0.0889413,0.074704275,0.058400135
13.317787885665894,0.073415264,0.07902718,0.05392255,0.08889659,0.07463211,0.058547664
13.329790115356445,0.073415264,0.07902718,0.05392255,0.088851884,0.07455995,0.058695193
13.342292308807373,0.081644416,0.077801585,0.056443855,0.08907315,0.07468676,0.05892938
13.353793621063232,0.081644416,0.077801585,0.056443855,0.08929441,0.07481357,0.05916357
13.364956140518188,0.081644416,0.077801585,0.056443855,0.08951566,0.074940376,0.059397765
13.376155376434326,0.081644416,0.077801585,0.056443855,0.08973693,0.075067185,0.059631955
13.389843463897705,0.081644416,0.077801585,0.056443855,0.08995819,0.075193994,0.059866145
13.400760650634766,0.107691504,0.07246509,0.06464407,0.090484954,0.0752303,0.06000299
13.411503076553345,0.107691504,0.07246509,0.06464407,0.091011725,0.07526659,0.06013983
13.425631046295166,0.107691504,0.07246509,0.06464407,0.09153849,0.07530289,0.06027668
13.437289237976074,0.107691504,0.07246509,0.06464407,0.09206526,0.07533918,0.06041353
13.448356866836548,0.107691504,0.07246509,0.06464407,0.09259202,0.07537548,0.06055037
13.459404230117798,0.109906405,0.06960136,0.06955366,0.09284342,0.07525451,0.060704555
13.470693111419678,0.109906405,0.06960136,0.06955366,0.09309482,0.07513353,0.060858738
13.481898069381714,0.109906405,0.06960136,0.06955366,0.093346216,0.07501255,0.061012916
13.493272304534912,0.109906405,0.06960136,0.06955366,0.09359761,0.07489156,0.061167102
13.505575895309448,0.109906405,0.06960136,0.06955366,0.09384902,0.074770585,0.06132128
13.517914533615112,0.109906405,0.06960136,0.06955366,0.094426304,0.07467629,0.0617034
13.529426097869873,0.08087301,0.08783589,0.067259654,0.09442293,0.07494669,0.062039632
13.541096925735474,0.08087301,0.08783589,0.067259654,0.094419554,0.07521707,0.06237587
13.554366827011108,0.08087301,0.08783589,0.067259654,0.09441617,0.07548746,0.0627121
13.565626621246338,0.08087301,0.08783589,0.067259654,0.094412796,0.07575785,0.06304833
13.579089164733887,0.08618208,0.08324925,0.059933603,0.09455827,0.07587424,0.06308475
