,set_point,filter_measure_variable,gross_measure_variable,error
121,80,81.31577126006043,61.237458286130355,-1.3157712600604299
122,80,79.55982163527231,54.50456528313,0.4401783647276858
123,80,79.72573823285947,84.18445238914792,0.27426176714052986
124,80,79.52180812759352,86.86987688743204,0.47819187240648375
125,80,79.10279406989447,91.52011717729526,0.8972059301055282
126,80,78.87586711890033,91.49472121091563,1.1241328810996691
127,80,78.67696555066803,87.26850170619801,1.3230344493319706
128,80,78.82169529557441,89.48202330797297,1.1783047044255852
129,80,78.87693597427777,87.6594538556273,1.123064025722229
130,80,78.2975055823832,76.22501693628162,1.7024944176168049
131,80,77.75149572689702,78.95486890995957,2.2485042731029807
132,80,78.56718491582437,96.01510460530993,1.4328150841756297
133,80,78.75640321027349,70.71086420343663,1.24359678972651
134,80,77.63890401293672,66.46373663193702,2.3610959870632797
135,80,76.41335156987365,64.32864611031764,3.5866484301263455
136,80,77.47389788222993,76.34100428993344,2.5261021177700655
137,80,79.22069901551586,86.57739074891015,0.7793009844841379
138,80,79.23834079379206,86.7351972897131,0.7616592062079377
139,80,79.68566603780614,66.90804869448189,0.31433396219385656
140,80,79.53301801052991,87.17931168646791,0.46698198947008507
141,80,79.8745539267899,68.06817661133022,0.12544607321009948
142,80,81.10843026753612,79.18209209805431,-1.1084302675361215
143,80,81.25600509268115,87.13594889204833,-1.25600509268115
144,80,80.8989922976364,79.72962098653669,-0.8989922976363971
145,80,80.68290130807866,87.19829738614057,-0.6829013080786552
146,80,80.16631103488326,81.16291574700764,-0.1663110348832646
147,80,80.60110604229216,95.96440185437585,-0.6011060422921588
148,80,79.89987509252123,75.45740431255464,0.10012490747877223
149,80,79.95621989796044,88.78634996441114,0.04378010203956251
